-0.05,0.0
-0.0498,0.0
-0.0496,0.0
-0.0494,0.0
-0.0492,0.0
-0.049,0.0
-0.0488,0.0
-0.0486,0.0
-0.0484,0.0
-0.0482,0.0
-0.048,0.0
-0.0478,0.0
-0.0476,0.0
-0.0474,0.0
-0.0472,0.0
-0.047,0.04
-0.0468,0.0
-0.0466,0.0
-0.0464,0.0
-0.0462,0.0
-0.046,0.0
-0.0458,0.0
-0.0456,0.0
-0.0454,0.04
-0.0452,0.0
-0.045,0.04
-0.0448,0.0
-0.0446,0.0
-0.0444,0.0
-0.0442,0.0
-0.044,0.0
-0.0438,0.0
-0.0436,0.0
-0.0434,0.0
-0.0432,0.0
-0.043,0.0
-0.0428,0.0
-0.0426,0.0
-0.0424,0.0
-0.0422,0.0
-0.042,0.0
-0.0418,0.0
-0.0416,0.0
-0.0414,0.0
-0.0412,0.0
-0.041,0.0
-0.0408,0.0
-0.0406,0.0
-0.0404,0.0
-0.0402,0.0
-0.04,0.0
-0.0398,0.0
-0.0396,0.0
-0.0394,0.0
-0.0392,0.0
-0.039,0.0
-0.0388,0.0
-0.0386,0.0
-0.0384,0.0
-0.0382,0.0
-0.038,0.0
-0.0378,0.0
-0.0376,0.0
-0.0374,0.0
-0.0372,0.0
-0.037,0.0
-0.0368,0.0
-0.0366,0.0
-0.0364,0.0
-0.0362,0.0
-0.036,0.0
-0.0358,0.0
-0.0356,0.0
-0.0354,0.0
-0.0352,0.0
-0.035,0.0
-0.0348,0.0
-0.0346,0.0
-0.0344,0.0
-0.0342,0.0
-0.034,0.0
-0.0338,0.0
-0.0336,0.0
-0.0334,0.0
-0.0332,0.0
-0.033,0.0
-0.0328,0.0
-0.0326,0.0
-0.0324,0.0
-0.0322,0.0
-0.032,0.0
-0.0318,0.0
-0.0316,0.0
-0.0314,0.0
-0.0312,0.0
-0.031,0.0
-0.0308,0.0
-0.0306,0.0
-0.0304,0.0
-0.0302,0.0
-0.03,0.0
-0.0298,0.0
-0.0296,0.0
-0.0294,0.0
-0.0292,0.0
-0.029,0.0
-0.0288,0.0
-0.0286,0.0
-0.0284,0.0
-0.0282,0.0
-0.028,0.0
-0.0278,0.0
-0.0276,0.0
-0.0274,0.0
-0.0272,0.0
-0.027,0.0
-0.0268,0.0
-0.0266,0.0
-0.0264,0.0
-0.0262,0.0
-0.026,0.0
-0.0258,0.0
